row	key	string_key	name	class	tags	tier	value_copper
257	1003319	LostLetter_Roger	Letter with a Scorched Corner	note	goods note tier-0 wild	0	27
258	1003320	LostLetter_Bartholomew	Priest Ordination Recommendation Letter	note	goods note tier-0 wild	0	27
259	1003321	LostLetter_Marin	Suspicious Letter	note	goods note tier-0 wild	0	27
260	1003356	Quest_Paper_Empty_I	Simple Poster	poster	document poster quest stackable tier-0 wild	0	27
261	1003357	Quest_Paper_Empty_II	Simple Poster	poster	document poster quest stackable tier-0 wild	0	27
262	1003358	Quest_Paper_EmptyIII	Simple Poster	poster	document poster quest stackable tier-0 wild	0	27
263	1003359	Quest_Paper_EmptyIV	Simple Poster	poster	document poster quest stackable tier-0 wild	0	27
264	1003777	NoticePaper_Skill_LungeCombination	Hernand Constabulary Warning Notice No. 66	skill-poster	document poster skill-poster tier-0 wild	0	27
265	1003778	NoticePaper_Skill_TurnBash_II	Hernand Anonymous Jottings No. 27	skill-poster	document poster skill-poster tier-0 wild	0	27
266	1003779	NoticePaper_Skill_MoveCutting_II	Hernand Anonymous Jottings No. 32	skill-poster	document poster skill-poster tier-0 wild	0	27
267	1003780	NoticePaper_Skill_RotationBash_II	Hernand Constabulary Warning Notice No. 84	skill-poster	document poster skill-poster tier-0 wild	0	27
268	1003781	NoticePaper_Skill_SwordRush	Kailok's Request	skill-poster	document poster skill-poster tier-0 wild	0	27
269	1003782	NoticePaper_Skill_Charge_Shot	Hernand Anonymous Jottings No. 34	skill-poster	document poster skill-poster tier-0 wild	0	27
270	1003783	NoticePaper_Skill_MultiShot	Random Note No. 1	skill-poster	document poster skill-poster tier-0 wild	0	27
271	1003784	NoticePaper_Skill_EvadeShot	Pailune Warning Notice No. 66	skill-poster	document poster skill-poster tier-0 wild	0	27
272	1003785	NoticePaper_Skill_EvadeExplosionShot	Hernand Constabulary Warning Notice No. 77	skill-poster	document poster skill-poster tier-0 wild	0	27
273	1003786	NoticePaper_Skill_UnArmedCombination	Request from the Communal Training Grounds	skill-poster	document poster skill-poster tier-0 wild	0	27
274	1003787	NoticePaper_Skill_SkyKick	Anonymous Note No. 1	skill-poster	document poster skill-poster tier-0 wild	0	27
275	1003788	NoticePaper_Skill_DoubleKick_I	Hernand Anonymous Jottings No. 42	skill-poster	document poster skill-poster tier-0 wild	0	27
276	1003789	NoticePaper_Skill_DropKick	Hernand Anonymous Jottings No. 45	skill-poster	document poster skill-poster tier-0 wild	0	27
277	1003790	NoticePaper_Skill_JumpStep	Request from the Merchant Guild	skill-poster	document poster skill-poster tier-0 wild	0	27
278	1003791	NoticePaper_Skill_Wrestle_Lariat	Call for Challengers: Black Bear	skill-poster	document poster skill-poster tier-0 wild	0	27
279	1003792	NoticePaper_Skill_Wrestle_AirBodySlam	Hernand Constabulary Warning Notice No. 103	skill-poster	document poster skill-poster tier-0 wild	0	27
280	1003793	NoticePaper_Skill_ShieldJustGuard_Attack	An old man's request	skill-poster	document poster skill-poster tier-0 wild	0	27
281	1003794	NoticePaper_Skill_DoubleJump	Random Note No. 2	skill-poster	document poster skill-poster tier-0 wild	0	27
282	1003795	NoticePaper_Skill_RollCancel	Hernand Anonymous Jottings No. 48	skill-poster	document poster skill-poster tier-0 wild	0	27
283	1003796	NoticePaper_Skill_Greywolf_Detect	Anonymous Note No. 2	skill-poster	document poster skill-poster tier-0 wild	0	27
284	1003797	NoticePaper_Skill_Lift	Hernand Anonymous Jottings No. 52	skill-poster	document poster skill-poster tier-0 wild	0	27
285	1003798	NoticePaper_Skill_Mabongpa	Hernand Anonymous Jottings No. 57	skill-poster	document poster skill-poster tier-0 wild	0	27
286	1003799	NoticePaper_Skill_JiJeongTa_I	Anonymous Note No. 3	skill-poster	document poster skill-poster tier-0 wild	0	27
287	1003800	NoticePaper_Skill_JiJeongTa_Deep	Anonymous Note No. 4	skill-poster	document poster skill-poster tier-0 wild	0	27
288	1003801	NoticePaper_Skill_Tathagata_mini	Anonymous Note No. 5	skill-poster	document poster skill-poster tier-0 wild	0	27
289	1003802	NoticePaper_Skill_Greywolf_Detect_Unleash	Random Note No. 3	skill-poster	document poster skill-poster tier-0 wild	0	27
290	1003803	NoticePaper_Skill_CrowWing_Dash	Hernand Anonymous Jottings No. 61	skill-poster	document poster skill-poster tier-0 wild	0	27
291	1003804	NoticePaper_Skill_CloneAttack	Tribunal Warning Notice No. 52367	skill-poster	document poster skill-poster tier-0 wild	0	27
292	1003805	NoticePaper_Skill_MpFire	White Crow's Letter	skill-poster	document poster skill-poster tier-0 wild	0	27
293	1003806	NoticePaper_Skill_MpIce	White Crow's Letter	skill-poster	document poster skill-poster tier-0 wild	0	27
294	1003807	NoticePaper_Skill_MpLightning	White Crow's Letter	skill-poster	document poster skill-poster tier-0 wild	0	27
295	1003808	NoticePaper_Skill_MpWind	White Crow's Letter	skill-poster	document poster skill-poster tier-0 wild	0	27
296	1003809	NoticePaper_Skill_Oongka_Dash	Hernand Anonymous Jottings No. 23	skill-poster	document poster skill-poster tier-0 wild	0	27
297	1003810	NoticePaper_Skill_Oongka_RotationBash_II	A man's plea	skill-poster	document poster skill-poster tier-0 wild	0	27
298	1003811	NoticePaper_Skill_Oongka_GroundSmash_II	Random Note No. 4	skill-poster	document poster skill-poster tier-0 wild	0	27
299	1003812	NoticePaper_Skill_Oongka_Wrestle_Combo	Troll Wrestling Invitation	skill-poster	document poster skill-poster tier-0 wild	0	27
300	1003813	NoticePaper_Skill_Oongka_AimExplosionShot	Anonymous Note No. 6	skill-poster	document poster skill-poster tier-0 wild	0	27
301	1003814	NoticePaper_Skill_Damian_LungeCatch	Hernand Anonymous Jottings No. 63	skill-poster	document poster skill-poster tier-0 wild	0	27
302	1003815	NoticePaper_Skill_Damian_TurnBash_II	Circus Invitation	skill-poster	document poster skill-poster tier-0 wild	0	27
303	1003816	NoticePaper_Skill_Damian_QuickReload	Hernand Anonymous Jottings No. 72	skill-poster	document poster skill-poster tier-0 wild	0	27
304	1003817	NoticePaper_Skill_Damian_SpinningKick	Call for Challengers: Master of Kicks	skill-poster	document poster skill-poster tier-0 wild	0	27
305	1003818	NoticePaper_Skill_Wrestle_GrabSpinThrow	Pailune Anonymous Jottings No. 77	skill-poster	document poster skill-poster tier-0 wild	0	27
306	1002086	Recipe_Book_OneHandWeapon_I	One-Handed Weapons of the World, Vol. I	skill-book	document recipe recipe-book skill-book tier-0	0	250
307	1002087	Recipe_Book_OneHandWeapon_II	One-Handed Weapons of the World, Vol. II	skill-book	document recipe recipe-book skill-book tier-0	0	1400
308	1002088	Recipe_Book_OneHandWeapon_III	One-Handed Weapons of the World, Vol. III	skill-book	document recipe recipe-book skill-book tier-0	0	5000
309	1002089	Recipe_Book_OneHandWeapon_IV	One-Handed Weapons of the World, Vol. IV	skill-book	document recipe recipe-book skill-book tier-0	0	10000
310	1000401	Recipe_Book_TwoHandWeapon_I	Two-Handed Weapons of the World, Vol. I	skill-book	document recipe recipe-book skill-book tier-0	0	250
311	1000402	Recipe_Book_TwoHandWeapon_II	Two-Handed Weapons of the World, Vol. II	skill-book	document recipe recipe-book skill-book tier-0	0	1400
312	1000403	Recipe_Book_TwoHandWeapon_III	Two-Handed Weapons of the World, Vol. III	skill-book	document recipe recipe-book skill-book tier-0	0	5000
313	1000404	Recipe_Book_TwoHandWeapon_IV	Two-Handed Weapons of the World, Vol. IV	skill-book	document recipe recipe-book skill-book tier-0	0	10000
314	1000405	Recipe_Book_RangeWeapon_Wood_I	Ranged Weapons of the World - Bows, Vol. I	skill-book	document recipe recipe-book skill-book tier-0	0	250
315	1000406	Recipe_Book_RangeWeapon_Wood_II	Ranged Weapons of the World - Bows, Vol. II	skill-book	document recipe recipe-book skill-book tier-0	0	1400
316	1000407	Recipe_Book_RangeWeapon_Wood_III	Ranged Weapons of the World - Bows, Vol. III	skill-book	document recipe recipe-book skill-book tier-0	0	5000
317	1000408	Recipe_Book_RangeWeapon_Wood_IV	Ranged Weapons of the World - Bows, Vol. IV	skill-book	document recipe recipe-book skill-book tier-0	0	10000
318	1000409	Recipe_Book_RangeWeapon_Metal_I	Ranged Weapons of the World - Guns, Vol. I	skill-book	document recipe recipe-book skill-book tier-0	0	250
319	1000410	Recipe_Book_RangeWeapon_Metal_II	Ranged Weapons of the World - Guns, Vol. II	skill-book	document recipe recipe-book skill-book tier-0	0	1400
320	1000411	Recipe_Book_RangeWeapon_Metal_III	Ranged Weapons of the World - Guns, Vol. III	skill-book	document recipe recipe-book skill-book tier-0	0	5000
321	1000413	Recipe_Book_RangeWeapon_Metal_IV	Ranged Weapons of the World - Guns, Vol. IV	skill-book	document recipe recipe-book skill-book tier-0	0	10000
322	1000414	Recipe_Book_OneHandShield_I	Shields of the World, Vol. I	skill-book	document recipe recipe-book skill-book tier-0	0	50
323	1000415	Recipe_Book_OneHandShield_II	Shields of the World, Vol. II	skill-book	document recipe recipe-book skill-book tier-0	0	200
324	1000417	Recipe_Book_OneHandShield_III	Shields of the World, Vol. III	skill-book	document recipe recipe-book skill-book tier-0	0	1200
325	1000418	Recipe_Book_OneHandShield_IV	Shields of the World, Vol. IV	skill-book	document recipe recipe-book skill-book tier-0	0	3000
326	1000419	Recipe_Book_PlateArmor_I	Plate Armors of the World, Vol. I	skill-book	document recipe recipe-book skill-book tier-0	0	60
327	1000420	Recipe_Book_PlateArmor_II	Plate Armors of the World, Vol. II	skill-book	document recipe recipe-book skill-book tier-0	0	260
328	1000421	Recipe_Book_PlateArmor_III	Plate Armors of the World, Vol. III	skill-book	document recipe recipe-book skill-book tier-0	0	1320
329	1000422	Recipe_Book_PlateArmor_IV	Plate Armors of the World, Vol. IV	skill-book	document recipe recipe-book skill-book tier-0	0	3340
330	1000428	Recipe_Book_LeatherArmor_I	Leather Armors of the World, Vol. I	skill-book	document recipe recipe-book skill-book tier-0	0	54
331	1000430	Recipe_Book_LeatherArmor_II	Leather Armors of the World, Vol. II	skill-book	document recipe recipe-book skill-book tier-0	0	240
332	1000432	Recipe_Book_LeatherArmor_III	Leather Armors of the World, Vol. III	skill-book	document recipe recipe-book skill-book tier-0	0	1260
333	1000433	Recipe_Book_LeatherArmor_IV	Leather Armors of the World, Vol. IV	skill-book	document recipe recipe-book skill-book tier-0	0	3200
334	1000434	Recipe_Book_FabricArmor_I	Cloth Armors of the World, Vol. I	skill-book	document recipe recipe-book skill-book tier-0	0	50
335	1000435	Recipe_Book_FabricArmor_II	Cloth Armors of the World, Vol. II	skill-book	document recipe recipe-book skill-book tier-0	0	230
336	1000436	Recipe_Book_FabricArmor_III	Cloth Armors of the World, Vol. III	skill-book	document recipe recipe-book skill-book tier-0	0	1280
337	1000437	Recipe_Book_FabricArmor_IV	Cloth Armors of the World, Vol. IV	skill-book	document recipe recipe-book skill-book tier-0	0	3150
338	1000530	Recipe_Book_Accessory_I	Accessories of the World, Vol. I	skill-book	document recipe recipe-book skill-book tier-0	0	50
339	1000533	Recipe_Book_Accessory_II	Accessories of the World, Vol. II	skill-book	document recipe recipe-book skill-book tier-0	0	200
340	1000535	Recipe_Book_Accessory_III	Accessories of the World, Vol. III	skill-book	document recipe recipe-book skill-book tier-0	0	1200
341	1000536	Recipe_Book_Accessory_IV	Accessories of the World, Vol. IV	skill-book	document recipe recipe-book skill-book tier-0	0	3000
342	1000690	Recipe_Book_Beekeeping	Beekeeper Gear Blueprint	recipe-book	document recipe recipe-book tier-0	0	500
343	1000714	Recipe_Book_Ent	Shadowleaf Disguise Blueprint	recipe-book	document recipe recipe-book tier-0	0	500
344	1000755	Recipe_Book_Varnia	Varnian Equipment Blueprint	recipe-book	document recipe recipe-book tier-0	0	500
345	1000841	Recipe_Book_Scarecrow_Camouflage_Cloak	Scarecrow Cloak Blueprint	recipe-book	document recipe recipe-book tier-0	0	500
346	1002149	Recipe_Book_Spear_Fire	Flame Spear Blueprint	recipe-book	document recipe recipe-book tier-0	0	2000
347	1002161	Recipe_Book_Spear_Wind	Propeller Spear Blueprint	recipe-book	document recipe recipe-book tier-0	0	2000
348	1002162	Recipe_Book_Spear_Lightning	Lightning Spear Blueprint	recipe-book	document recipe recipe-book tier-0	0	2000
349	1002292	Recipe_Book_FishingRod_II	Fine Fishing Rod Blueprint	recipe-book	document recipe recipe-book tier-0	0	500
350	1001746	Recipe_Book_Equip_Felling_Axe_I	Fine Logging Axe Blueprint	recipe-book	document recipe recipe-book tier-0	0	500
351	1003662	Recipe_Book_Equip_Pickaxe_I	Fine Pickaxe Blueprint	recipe-book	document recipe recipe-book tier-0	0	500
352	1003663	Recipe_Book_Equip_Felling_Axe_II	Olvald's Logging Axe Blueprint	recipe-book	document recipe recipe-book tier-0	0	500
353	1003664	Recipe_Book_Equip_Pickaxe_II	Bernor's Pickaxe Blueprint	recipe-book	document recipe recipe-book tier-0	0	500
354	1001102	Recipe_Book_Posion_Aroww	Poison Arrow Blueprint	recipe-book	document recipe recipe-book tier-0	0	500
355	1000641	Recipe_Book_Wells_HorseArmor	Wells Military Tack Blueprint	recipe-book	document recipe recipe-book tier-0	0	500
356	1004110	Recipe_Book_Pumpkin_Helm	Pumpkin Head Crafting Manual	recipe-book	document recipe recipe-book tier-0	0	500
357	1001420	CraftingRecipe_Kuku_Pot_Book	Kuku Pot Special Blueprint	recipe-book	document recipe-book tier-0	0	500
358	1002128	CraftingRecipe_Kuku_Pot_Spear_Book	Kuku Spear Special Blueprint	recipe-book	document recipe-book tier-0	0	3000
359	1002129	CraftingRecipe_Kuku_Pot_Backpack_Book	Kuku Pack Special Blueprint	recipe-book	document recipe-book tier-0	0	800
360	1003652	CraftingRecipe_Kuku_Pot_Arms_Book	Kuku Gear Special Blueprint	recipe-book	document recipe-book tier-0	0	500
361	1000425	CraftingRecipe_Kuku_Golden999K	Kuku Transmission Pack Blueprint	recipe-book	document recipe-book tier-0	0	99900
362	1002311	CraftingRecipe_Kuku_Pot_Machine_Book	Kuku Robot Special Blueprint	recipe-book	document recipe-book tier-0	0	1450
363	1002771	CraftingRecipe_Dragon_Weapon	Aeserion Gear Blueprint	recipe-book	document recipe-book tier-0	0	20000
364	1000980	CraftingRecipe_Demian_Pure_White_Plate_Boots_II	Fluttering Radiance Plate Boots	recipe-book	document recipe-book tier-0	0	500
365	1000983	CraftingRecipe_Oongka_PlateArmor_Armor_III	Belkandor Plate Armor Blueprint	recipe-book	document recipe-book tier-0	0	1000
366	1000984	CraftingRecipe_Oongka_PlateArmor_Cloak_III	Belkandor Plate Cloak Blueprint	recipe-book	document recipe-book tier-0	0	1000
367	1000988	CraftingRecipe_Oongka_PlateArmor_Gloves_III	Belkandor Plate Gloves Blueprint	recipe-book	document recipe-book tier-0	0	1000
368	1000990	CraftingRecipe_Oongka_PlateArmor_Boots_III	Belkandor Plate Boots Blueprint	recipe-book	document recipe-book tier-0	0	1000
369	1000999	CraftingRecipe_Oongka_PlateArmor_Helm_III	Belkandor Plate Helm Blueprint	recipe-book	document recipe-book tier-0	0	1000
370	1002203	CraftingRecipe_Demian_PlateArmor_Helm_XIII	Elegant Carmine Helm Blueprint	recipe-book	document recipe-book tier-0	0	1000
371	1002204	CraftingRecipe_Demian_Leather_Armor_V	Elegant Carmine Armor Blueprint	recipe-book	document recipe-book tier-0	0	1000
372	1002550	CraftingRecipe_Demian_PlateArmor_Gloves_VI	Elegant Carmine Gloves Blueprint	recipe-book	document recipe-book tier-0	0	1000
373	1002553	CraftingRecipe_Demian_Leather_Cloak_I	Elegant Carmine Cloak Blueprint	recipe-book	document recipe-book tier-0	0	1000
374	1000580	Blank_Book	Empty Book	book	book goods tier-0	0	20
375	1000542	BoardPaperBundle	Posters	book	book goods tier-0	0	20
376	1004393	Scholarstone_Book_I	Trove of Wisdom, Scholastone	book	book document tier-0	0	27
377	1003909	Alustin_Journal_Book_I	Archive Records: Vol. I	book	book document tier-0 wild	0	27
378	1003910	Alustin_Journal_Book_II	Archive Records: Vol. II	book	book document tier-0 wild	0	27
379	1003911	Alustin_Journal_Book_III	Archive Records: Vol. III	book	book document tier-0 wild	0	27
380	1003912	Alustin_Journal_Book_IV	Archive Records: Vol. IV	book	book document tier-0 wild	0	27
381	1003913	Alustin_Journal_Book_V	Archive Records: Vol. V	book	book document tier-0 wild	0	27
382	1003914	Alustin_Journal_Book_VI	Archive Records: Vol. VI	book	book document tier-0 wild	0	27
383	1001066	Ziane_Diary	Jian's Journal	book	book document tier-0 wild	0	200
384	1002549	EngineerWorkLog_Book	An Engineer's Work Log	book	book document tier-0	0	200
385	1002559	JijeongTempleShipLog_Book	Voyage Log to Jijeong Temple	book	book document tier-0	0	200
386	1002727	Criminal_Urga_Book	Ursula's Journal	book	book document tier-0 wild	0	200
387	1000298	Friendly_Legendary_Animal_Book	Black Lion Observation Log	book	book document tier-0 wild	0	200
388	1002608	ValleyRockWatchTower_Book	Gorgerock Watchman's Journal	book	book document tier-0	0	200
389	1002609	GiantBallista_Book	Pailunese Guard's Journal	book	book document tier-0	0	200
390	1002707	BloodyFarmhouse_Book	Quarry Manager's Log	book	book document tier-0	0	200
391	1002610	BoneCollectorWagon_Book	Skull Collector's Journal	book	book document tier-0	0	200
392	1002611	WindmillCoastShipWreck_Book	Navigator's Log	book	book document tier-0	0	200
393	1002615	IceStrandedShip_Book	Shipwreck Voyage Log	book	book document tier-0	0	200
394	1002387	CabinDeathMystery_Book	Journal at the Cabin	book	book document tier-0	0	200
395	1001002	Book_Hernand_story	Tales of Sunset Valley	book	book document tier-0	0	200
396	1000899	Book_Grace_Diary_Journal	Count Grace's Journal	book	book document tier-0	0	200
397	1000336	MarniDragon_Visione	The Features of the Visione	book	book document tier-0	0	300
398	1004386	Book_KukuBirdJournal	Leaping Kuku Bird Research Journal	book	book document tier-0	0	200
399	1004387	Book_WyvernJournal	Balthazar's Wyvern Observation Journal	book	book document tier-0	0	200
400	1000563	PororinChildrenForest_Book	A Traveler's Log	book	book document quest tier-0 wild	0	200
401	1000626	StoreWitchHint_Book	Witches of Pywel	book	book document quest tier-0 wild	0	500
402	1000774	Anamorphic_Book	Constellation Research Journal	book	book document quest tier-0 wild	0	500
403	1000061	Book_Investigation_GoldleafGuildhouse	Investigative Log: Extinguishing the Last Flames	book	book document quest tier-0 wild	0	200
404	1003249	Book_GoldleafGuildhouse_Clue	Horse Hire Ledger	book	book document quest tier-0 wild	0	200
405	1003250	Book_GoldleafGuildhouse_Clue_I	Empty Ledger	book	book document quest tier-0 wild	0	200
406	1000958	Book_Investigation_Log	Investigative Log: Shadows in the Village	book	book document quest tier-0 wild	0	200
407	1000815	Book_WeightOfKnowledge	Investigative Log: The Weight of Knowledge	book	book document quest tier-0 wild	0	200
